id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
77tg9,321,vectorized_logs,1710346060.2915063,1710346060.2918904,1710346060.3108516,1710346060.310894,1710346060.3109984,30413,w45mx
hmxdq,321,vectorized_logs,1710346060.296151,1710346060.2965112,1710346060.3151991,1710346060.3149333,1710346060.3150177,30413,w45mx
km45z,321,vectorized_logs,1710346060.301985,1710346060.3023381,1710346060.3208504,1710346060.323483,1710346060.3235726,30413,w45mx
5ntjj,323,vectorized_logs,1710346060.3092957,1710346060.3096468,1710346060.3279004,1710346060.327757,1710346060.3278475,30023,w45mx
g5pkn,321,vectorized_logs,1710346060.314145,1710346060.3145247,1710346060.3332052,1710346060.3330512,1710346060.3331587,30413,w45mx
ctbl7,322,vectorized_logs,1710346060.3157644,1710346060.3161485,1710346060.3348014,1710346060.3355613,1710346060.335642,30108,w45mx
z954g,323,vectorized_logs,1710346060.3256302,1710346060.3259468,1710346060.3441494,1710346060.3440666,1710346060.344164,30023,w45mx
knxt2,323,vectorized_logs,1710346060.3217041,1710346060.322135,1710346060.3494334,1710346060.3492684,1710346060.3493133,30023,w45mx
hkz7q,323,vectorized_logs,1710346060.3313363,1710346060.3316627,1710346060.3501496,1710346060.3517427,1710346060.3517768,30023,w45mx
ssz97,323,vectorized_logs,1710346060.332793,1710346060.3331137,1710346060.352191,1710346060.3541965,1710346060.3542295,30023,w45mx
hmxdq,322,vectorized_logs,1710346060.3469782,1710346060.3473141,1710346060.3662183,1710346060.3661008,1710346060.366253,30108,w45mx
77tg9,322,vectorized_logs,1710346060.3428185,1710346060.343259,1710346060.3702724,1710346060.3701339,1710346060.370257,30108,w45mx
km45z,322,vectorized_logs,1710346060.3525386,1710346060.3529058,1710346060.3715248,1710346060.372717,1710346060.372822,30108,w45mx
5ntjj,324,vectorized_logs,1710346060.3598623,1710346060.3602169,1710346060.3792517,1710346060.3790686,1710346060.379215,30025,w45mx
g5pkn,322,vectorized_logs,1710346060.3650327,1710346060.3653727,1710346060.384185,1710346060.3841958,1710346060.3843396,30108,w45mx
ctbl7,323,vectorized_logs,1710346060.3664606,1710346060.3667953,1710346060.3856666,1710346060.3865597,1710346060.3866372,30023,w45mx
z954g,324,vectorized_logs,1710346060.376184,1710346060.376773,1710346060.3949137,1710346060.3947718,1710346060.39497,30025,w45mx
knxt2,324,vectorized_logs,1710346060.3722963,1710346060.3733046,1710346060.4000509,1710346060.4001231,1710346060.4003148,30025,w45mx
hkz7q,324,vectorized_logs,1710346060.3817875,1710346060.3821266,1710346060.4010878,1710346060.402536,1710346060.402632,30025,w45mx
ssz97,324,vectorized_logs,1710346060.3835206,1710346060.3838413,1710346060.403423,1710346060.4050424,1710346060.4052315,30025,w45mx
hmxdq,323,vectorized_logs,1710346060.397525,1710346060.3978503,1710346060.4167998,1710346060.4167,1710346060.4168983,30023,w45mx
77tg9,323,vectorized_logs,1710346060.3932972,1710346060.3936498,1710346060.4192312,1710346060.419241,1710346060.4193892,30023,w45mx
km45z,323,vectorized_logs,1710346060.4030905,1710346060.403435,1710346060.4218724,1710346060.4217863,1710346060.4219375,30023,w45mx
5ntjj,325,vectorized_logs,1710346060.410402,1710346060.4107401,1710346060.4293213,1710346060.4292634,1710346060.4294567,30045,w45mx
g5pkn,323,vectorized_logs,1710346060.4158547,1710346060.4161742,1710346060.4349518,1710346060.4347818,1710346060.4349656,30023,w45mx
ctbl7,324,vectorized_logs,1710346060.417812,1710346060.4181507,1710346060.4368615,1710346060.4373696,1710346060.4375162,30025,w45mx
z954g,325,vectorized_logs,1710346060.426859,1710346060.4271939,1710346060.445614,1710346060.4455383,1710346060.4457266,30045,w45mx
knxt2,325,vectorized_logs,1710346060.423033,1710346060.4234507,1710346060.4540923,1710346060.4540656,1710346060.4542692,30045,w45mx
ssz97,325,vectorized_logs,1710346060.4341383,1710346060.4344492,1710346060.4591908,1710346060.4591112,1710346060.459291,30045,w45mx
hkz7q,325,vectorized_logs,1710346060.432775,1710346060.433185,1710346060.4602294,1710346060.461494,1710346060.4616365,30045,w45mx
hmxdq,324,vectorized_logs,1710346060.4521034,1710346060.4524717,1710346060.4716377,1710346060.4717348,1710346060.4719434,30025,w45mx
km45z,324,vectorized_logs,1710346060.453675,1710346060.454013,1710346060.4726639,1710346060.4740112,1710346060.4741101,30025,w45mx
77tg9,324,vectorized_logs,1710346060.443786,1710346060.444253,1710346060.473068,1710346060.4766142,1710346060.4767697,30025,w45mx
5ntjj,326,vectorized_logs,1710346060.4610004,1710346060.461376,1710346060.4799273,1710346060.4798262,1710346060.4799676,30066,w45mx
g5pkn,324,vectorized_logs,1710346060.4664793,1710346060.4668214,1710346060.4856632,1710346060.4856632,1710346060.4858475,30025,w45mx
ctbl7,325,vectorized_logs,1710346060.4687142,1710346060.4690485,1710346060.4877832,1710346060.4881947,1710346060.4883392,30045,w45mx
knxt2,326,vectorized_logs,1710346060.4737616,1710346060.4741821,1710346060.4931476,1710346060.493109,1710346060.4933033,30066,w45mx
z954g,326,vectorized_logs,1710346060.4775457,1710346060.4779043,1710346060.4961827,1710346060.4965258,1710346060.4966755,30066,w45mx
ssz97,326,vectorized_logs,1710346060.484797,1710346060.4851043,1710346060.5040636,1710346060.5040104,1710346060.5041857,30066,w45mx
hkz7q,326,vectorized_logs,1710346060.483239,1710346060.48357,1710346060.5050313,1710346060.506331,1710346060.5064197,30066,w45mx
hmxdq,325,vectorized_logs,1710346060.5029738,1710346060.5033245,1710346060.5222626,1710346060.5221734,1710346060.5223937,30045,w45mx
77tg9,325,vectorized_logs,1710346060.4945364,1710346060.4949632,1710346060.522179,1710346060.5246923,1710346060.524841,30045,w45mx
km45z,325,vectorized_logs,1710346060.5041656,1710346060.504562,1710346060.5230718,1710346060.5272768,1710346060.5274196,30045,w45mx
5ntjj,327,vectorized_logs,1710346060.5117087,1710346060.512039,1710346060.5310795,1710346060.5309486,1710346060.5310984,30193,w45mx
g5pkn,325,vectorized_logs,1710346060.5170627,1710346060.517414,1710346060.5366192,1710346060.5366166,1710346060.5367973,30045,w45mx
ctbl7,326,vectorized_logs,1710346060.5217733,1710346060.5220866,1710346060.54103,1710346060.540927,1710346060.5410888,30066,w45mx
knxt2,327,vectorized_logs,1710346060.5244355,1710346060.5248163,1710346060.5439062,1710346060.5438867,1710346060.5440376,30193,w45mx
z954g,327,vectorized_logs,1710346060.5283246,1710346060.528665,1710346060.5468144,1710346060.5465975,1710346060.546685,30193,w45mx
hkz7q,327,vectorized_logs,1710346060.533817,1710346060.5342195,1710346060.5547583,1710346060.5546515,1710346060.5548494,30193,w45mx
ssz97,327,vectorized_logs,1710346060.5377018,1710346060.5380418,1710346060.5572853,1710346060.5572333,1710346060.5573814,30193,w45mx
77tg9,326,vectorized_logs,1710346060.5450525,1710346060.5455205,1710346060.5694764,1710346060.569901,1710346060.5701008,30066,w45mx
hmxdq,326,vectorized_logs,1710346060.5539463,1710346060.554346,1710346060.5733151,1710346060.573235,1710346060.573399,30066,w45mx
km45z,326,vectorized_logs,1710346060.5546892,1710346060.5550215,1710346060.5734687,1710346060.5757,1710346060.5758495,30066,w45mx
5ntjj,328,vectorized_logs,1710346060.5621955,1710346060.56273,1710346060.581156,1710346060.5810192,1710346060.5811734,30793,w45mx
g5pkn,326,vectorized_logs,1710346060.5676029,1710346060.5679247,1710346060.5866864,1710346060.586642,1710346060.586815,30066,w45mx
ctbl7,327,vectorized_logs,1710346060.5725107,1710346060.5728574,1710346060.5913887,1710346060.5913618,1710346060.5915294,30193,w45mx
knxt2,328,vectorized_logs,1710346060.5750682,1710346060.5754359,1710346060.5944643,1710346060.5942776,1710346060.5944338,30793,w45mx
z954g,328,vectorized_logs,1710346060.5792584,1710346060.5795884,1710346060.5977347,1710346060.597573,1710346060.5977185,30793,w45mx
hkz7q,328,vectorized_logs,1710346060.584467,1710346060.5847816,1710346060.6033425,1710346060.603292,1710346060.603461,30793,w45mx
ssz97,328,vectorized_logs,1710346060.588769,1710346060.589121,1710346060.6082902,1710346060.6081746,1710346060.608335,30793,w45mx
77tg9,327,vectorized_logs,1710346060.5955179,1710346060.595868,1710346060.614885,1710346060.61472,1710346060.6148906,30193,w45mx
hmxdq,327,vectorized_logs,1710346060.6045809,1710346060.6049705,1710346060.623799,1710346060.623714,1710346060.6239083,30193,w45mx
