id_node,id,type,log_creation_time,catch_time,after_preprocess_time,server_catch_time,completion_time,size,id_server
r4q4c,1993,logs,1710352502.4626524,1710352502.4630027,1710352502.4630733,1710352502.4663765,1710352502.4665742,35077,x57dc
f2czh,1991,logs,1710352502.4645677,1710352502.4648888,1710352502.4649546,1710352502.468362,1710352502.468475,35084,x57dc
8fgrj,1989,logs,1710352502.4662075,1710352502.4665413,1710352502.466604,1710352502.4717808,1710352502.4719255,35105,x57dc
g9nrq,1991,logs,1710352502.4741888,1710352502.4745703,1710352502.4746485,1710352502.4744663,1710352502.474614,35084,x57dc
cgwzt,1992,logs,1710352502.4810824,1710352502.481407,1710352502.48148,1710352502.482353,1710352502.482506,35070,x57dc
d7ll8,1992,logs,1710352502.4852045,1710352502.485554,1710352502.4856277,1710352502.4933114,1710352502.493531,35070,x57dc
mb945,1991,logs,1710352502.4885566,1710352502.4888778,1710352502.48895,1710352502.4956293,1710352502.4957662,35084,x57dc
m24dz,1991,logs,1710352502.4933457,1710352502.4936779,1710352502.4937477,1710352502.496406,1710352502.496524,35084,x57dc
2h7gg,1991,logs,1710352502.5021586,1710352502.5024896,1710352502.5025585,1710352502.5023935,1710352502.5025358,35084,x57dc
9xhkn,1992,logs,1710352502.5059016,1710352502.5063467,1710352502.5064533,1710352502.506299,1710352502.5064633,35070,x57dc
r4q4c,1994,logs,1710352502.5135813,1710352502.5139203,1710352502.5139947,1710352502.518411,1710352502.5186098,35084,x57dc
f2czh,1992,logs,1710352502.51548,1710352502.5157883,1710352502.5158575,1710352502.5203578,1710352502.5204606,35070,x57dc
8fgrj,1990,logs,1710352502.516646,1710352502.516944,1710352502.517011,1710352502.5235896,1710352502.5237143,35063,x57dc
g9nrq,1992,logs,1710352502.5247514,1710352502.5251095,1710352502.5251834,1710352502.524955,1710352502.5250444,35070,x57dc
cgwzt,1993,logs,1710352502.531617,1710352502.5319095,1710352502.5319793,1710352502.533338,1710352502.533523,35077,x57dc
d7ll8,1993,logs,1710352502.535725,1710352502.536088,1710352502.5361595,1710352502.5373607,1710352502.5374856,35077,x57dc
mb945,1992,logs,1710352502.540408,1710352502.540752,1710352502.5408285,1710352502.5466068,1710352502.54681,35070,x57dc
m24dz,1992,logs,1710352502.5438933,1710352502.5442283,1710352502.5443027,1710352502.5477378,1710352502.5479085,35070,x57dc
2h7gg,1992,logs,1710352502.5527227,1710352502.5530424,1710352502.5531166,1710352502.5529366,1710352502.553093,35070,x57dc
9xhkn,1993,logs,1710352502.556376,1710352502.5568988,1710352502.5569985,1710352502.5568507,1710352502.5569813,35077,x57dc
r4q4c,1995,logs,1710352502.5642557,1710352502.564765,1710352502.564836,1710352502.5712693,1710352502.571435,35084,x57dc
f2czh,1993,logs,1710352502.566012,1710352502.566313,1710352502.5663793,1710352502.5733917,1710352502.5735338,35077,x57dc
8fgrj,1991,logs,1710352502.5671895,1710352502.5675259,1710352502.567594,1710352502.5762093,1710352502.5763845,35084,x57dc
g9nrq,1993,logs,1710352502.575316,1710352502.575649,1710352502.5757241,1710352502.5773993,1710352502.577525,35077,x57dc
cgwzt,1994,logs,1710352502.5820436,1710352502.5823965,1710352502.5824676,1710352502.5822039,1710352502.582332,35084,x57dc
d7ll8,1994,logs,1710352502.5862312,1710352502.5865893,1710352502.5866597,1710352502.5875182,1710352502.5876617,35084,x57dc
mb945,1993,logs,1710352502.590999,1710352502.5913343,1710352502.591408,1710352502.598075,1710352502.5982585,35077,x57dc
m24dz,1993,logs,1710352502.5945992,1710352502.5949528,1710352502.595022,1710352502.5993109,1710352502.5994523,35077,x57dc
2h7gg,1993,logs,1710352502.6033561,1710352502.603682,1710352502.6037505,1710352502.6035504,1710352502.6036851,35077,x57dc
9xhkn,1994,logs,1710352502.606838,1710352502.6072826,1710352502.6073823,1710352502.6071687,1710352502.6072958,35084,x57dc
r4q4c,1996,logs,1710352502.6149683,1710352502.6152987,1710352502.6153712,1710352502.61652,1710352502.6166651,35070,x57dc
f2czh,1994,logs,1710352502.6172404,1710352502.6175425,1710352502.617609,1710352502.6260946,1710352502.6262712,35084,x57dc
8fgrj,1992,logs,1710352502.6176374,1710352502.6179497,1710352502.6180184,1710352502.6283417,1710352502.6284838,35070,x57dc
g9nrq,1994,logs,1710352502.6258564,1710352502.626198,1710352502.6262708,1710352502.6289794,1710352502.6290617,35084,x57dc
cgwzt,1995,logs,1710352502.6327837,1710352502.633097,1710352502.633167,1710352502.6329343,1710352502.6330605,35084,x57dc
d7ll8,1995,logs,1710352502.636757,1710352502.637123,1710352502.6371958,1710352502.63852,1710352502.6386645,35084,x57dc
mb945,1994,logs,1710352502.6414216,1710352502.64172,1710352502.6417916,1710352502.6466653,1710352502.6467783,35084,x57dc
m24dz,1994,logs,1710352502.6452103,1710352502.6455567,1710352502.6456559,1710352502.6512454,1710352502.6513226,35084,x57dc
2h7gg,1994,logs,1710352502.6547933,1710352502.6551328,1710352502.655205,1710352502.6548576,1710352502.6549153,35084,x57dc
9xhkn,1995,logs,1710352502.6573718,1710352502.6577125,1710352502.657786,1710352502.6578133,1710352502.6578796,35084,x57dc
r4q4c,1997,logs,1710352502.6655216,1710352502.665851,1710352502.6659198,1710352502.6656246,1710352502.6656833,35077,x57dc
8fgrj,1993,logs,1710352502.668132,1710352502.6684654,1710352502.668531,1710352502.6768806,1710352502.676952,35077,x57dc
f2czh,1995,logs,1710352502.6685057,1710352502.6688263,1710352502.6688962,1710352502.6783803,1710352502.6784382,35084,x57dc
g9nrq,1995,logs,1710352502.67647,1710352502.676811,1710352502.6768858,1710352502.6795113,1710352502.6795747,35084,x57dc
cgwzt,1996,logs,1710352502.6834269,1710352502.6837611,1710352502.683833,1710352502.6835485,1710352502.683607,35070,x57dc
d7ll8,1996,logs,1710352502.6873014,1710352502.688216,1710352502.6882875,1710352502.6880689,1710352502.6881342,35070,x57dc
mb945,1995,logs,1710352502.6918514,1710352502.6921582,1710352502.6922307,1710352502.693378,1710352502.6934373,35084,x57dc
m24dz,1995,logs,1710352502.6956851,1710352502.696029,1710352502.6960986,1710352502.7036686,1710352502.7037303,35084,x57dc
2h7gg,1995,logs,1710352502.7072678,1710352502.7076278,1710352502.707704,1710352502.707431,1710352502.707504,35084,x57dc
9xhkn,1996,logs,1710352502.7081265,1710352502.7085137,1710352502.7086146,1710352502.7095299,1710352502.7095973,35070,x57dc
r4q4c,1998,logs,1710352502.7160656,1710352502.7164223,1710352502.7164955,1710352502.716164,1710352502.7162304,35070,x57dc
8fgrj,1994,logs,1710352502.718693,1710352502.7190144,1710352502.7190833,1710352502.7200315,1710352502.720103,35084,x57dc
f2czh,1996,logs,1710352502.719011,1710352502.7193363,1710352502.7194064,1710352502.7216802,1710352502.7217371,35070,x57dc
g9nrq,1996,logs,1710352502.7272246,1710352502.7275546,1710352502.7276273,1710352502.7306335,1710352502.7307065,35070,x57dc
cgwzt,1997,logs,1710352502.7339158,1710352502.7342498,1710352502.734318,1710352502.7340188,1710352502.7340891,35077,x57dc
d7ll8,1997,logs,1710352502.7380235,1710352502.7383993,1710352502.738471,1710352502.7382536,1710352502.738311,35077,x57dc
